Current_Rep,Seller,Date,Doc_Type,Doc_No,Customer,Customer_Group,Material_Code,Amount,Sales_Qty,Ship_To_State,Billing_Country,Material_Name,Broad_Phase,Product_Phase,Particle_size,Pore_size,ID_(mm),Length_(mm),List_price,Price_Floor,Specification
Sales Rep B,Sales Rep C,1/9/2023,Standard Sales Order,SO2024010876,ACCT_0867_XNI,ACCT_0867,FAKE-00121,1062.52,1,MA,USA,"HPLC Column,  SRT SEC-1000 PEEK",SEC,SRT SEC,5,1000,4.6,50,1479.51,1047.52,4.6mmx50mm
Sales Rep C,Sales Rep D,8/24/2022,Standard Sales Order,SO2025010877,ACCT_0867_DOU,ACCT_0867,FAKE-01246,2637.39,3,MA,USA,"HPLC Column,  SRT SEC-300",SEC,SRT SEC,5,300,4.6,50,918.51,695.25,4.6mmx50mm
Sales Rep B,Sales Rep D,8/7/2022,Standard Sales Order,SO2023010878,ACCT_1169_ULW,ACCT_1169,FAKE-00549,1659.63,3,MA,USA,"HPLC Column,  Zenix SEC-80",SEC,Zenix SEC,3,80,4.6,300,536.52,416.17,4.6mmx300mm
Sales Rep B,Sales Rep B,3/5/2024,Standard Sales Order,SO2024010879,ACCT_1169_HNP,ACCT_1169,FAKE-00549,111.41,1,PA,USA,Coupler PEEK Male/Male-1/2in,Accessories,Coupler,Null,Null,Null,Null,110.0,93.5,Null
Sales Rep B,Sales Rep C,3/11/2024,Standard Sales Order,SO2025010880,ACCT_1169_MLO,ACCT_1169,FAKE-01002,1247.97,1,IL,USA,One-piece PEEK coupler,Accessories,Coupler,Null,Null,Null,Null,1463.84,1178.41,Null
Sales Rep B,Sales Rep D,1/16/2023,Standard Sales Order,SO2023010881,ACCT_1169_NBW,ACCT_1169,FAKE-01002,11710.3,10,NJ,USA,"HPLC Column,  Protein A Affinity",Affinity,ProAqa Excel,20,Null,2.1,30,1075.0,806.25,2.1mmx30mm
Sales Rep B,Sales Rep B,3/26/2023,Standard Sales Order,SO2024010882,ACCT_1169_NKF,ACCT_1169,FAKE-00549,4596.6,2,CO,USA,"HPLC Column,  SRT SEC-100",SEC,SRT SEC,5,100,7.8,300,1875.0,1406.25,7.8mmx300mm
Sales Rep B,Sales Rep D,8/12/2023,Standard Sales Order,SO2025010883,ACCT_0731_ZFU,ACCT_0731,FAKE-00728,883.83,1,MA,USA,"HPLC Column,  SRT-C SEC-300",SEC,SRT-C SEC,5,300,4.6,150,979.43,785.08,4.6mmx150mm
Sales Rep B,Sales Rep B,1/18/2023,Standard Sales Order,SO2023010884,ACCT_0731_OAE,ACCT_0731,FAKE-00728,905.69,1,CA,USA,"HPLC Column,  SRT SEC-500",SEC,SRT SEC,5,500,4.6,150,1246.02,905.69,4.6mmx150mm
Sales Rep D,Sales Rep A,11/2/2023,Standard Sales Order,SO2024010885,ACCT_0731_FTL,ACCT_0731,FAKE-00728,1657.53,3,,United Kingdom,"HPLC Column,  Glycomix SAX",IEX,Glycomix SAX,0,0,4.6,250,705.69,552.51,4.6mmx250mm
Sales Rep C,Sales Rep B,7/4/2022,Standard Sales Order,SO2025010886,ACCT_0731_NWX,ACCT_0731,FAKE-00728,3676.12,4,CA,USA,"HPLC Column,  SRT SEC-150",SEC,SRT SEC,5,150,4.6,300,727.69,631.23,4.6mmx300mm
Sales Rep A,Sales Rep C,3/15/2022,Service sales order,SO2023010887,ACCT_0731_EPS,ACCT_0731,FAKE-00728,1183.5,3,,Kenya,"HPLC Column,  Mono GPC-1000",SEC,Mono GPC,5,1000,7.8,300,497.28,394.5,7.8mmx300mm
Sales Rep A,Sales Rep D,6/5/2023,Standard Sales Order,SO2024010888,ACCT_0731_QNN,ACCT_0731,FAKE-00532,2934.0,2,MA,USA,"HPLC Column,  Unix-C SEC-300",SEC,Unix-C SEC,1.8,300,4.6,150,1956.0,1467.0,4.6mmx150mm
Sales Rep D,Sales Rep C,9/8/2023,Standard Sales Order,SO2025010889,ACCT_0221_LLB,ACCT_0221,FAKE-01194,1401.54,2,,Israel,"Sepax Protein standard for Antibodix WCX (5 vials, 50ul/vial) -Aprotinin (1 mg/mL) -Ribonuclease A (1 mg/mL) -Lysozyme (1 mg/mL)",Sepax Protein Standard,Sepax Protein Standard,Null,Null,Null,Null,707.41,517.04,Null
Sales Rep A,Sales Rep D,4/11/2023,Standard Sales Order,SO2023010890,ACCT_0221_PRN,ACCT_0221,FAKE-01194,1174.5,1,CA,USA,"HPLC Column,  SRT SEC-150",SEC,SRT SEC,5,150,4.6,150,1305.0,1174.5,4.6mmx150mm
Sales Rep A,Sales Rep C,2/23/2023,Standard Sales Order,SO2024010891,ACCT_0221_RFA,ACCT_0221,FAKE-00107,808.61,1,CA,USA,"HPLC Column,  SRT-C SEC-2000",SEC,SRT-C SEC,5,2000,21.2,50,737.02,556.81,21.2mmx50mm
Sales Rep B,Sales Rep A,6/5/2022,Standard Sales Order,SO2025010892,ACCT_0221_NER,ACCT_0221,FAKE-01194,1813.47,3,CA,USA,"HPLC Column,  Glycomix SAX",IEX,Glycomix SAX,0,0,4.6,250,788.55,604.49,4.6mmx250mm
Sales Rep C,Sales Rep D,10/31/2022,Standard Sales Order,SO2023010893,ACCT_0221_GOX,ACCT_0221,FAKE-01128,988.98,1,MD,USA,"PolyRP-100, 10µm, 100Å, (g)",Bulk,PolyRP,Null,Null,Null,Null,1348.9,988.98,Null
Sales Rep D,Sales Rep C,12/24/2022,Standard Sales Order,SO2024010894,ACCT_0221_ICM,ACCT_0221,FAKE-01128,512.32,1,CA,USA,"HPLC Column,  Proteomix SAX-NP5",IEX,Proteomix SAX,5,NP,2.1,50,617.46,456.78,2.1mmx50mm
Sales Rep A,Sales Rep C,5/26/2023,Standard Sales Order,SO2025010895,ACCT_0204_NUE,ACCT_0204,FAKE-00321,14219.2,20,,South Korea,"HPLC Column,  SRT-C SEC-100",SEC,SRT-C SEC,5,100,4.6,300,770.88,568.93,4.6mmx300mm
Sales Rep A,Sales Rep A,7/4/2023,Standard Sales Order,SO2023010896,ACCT_0204_SUZ,ACCT_0204,FAKE-00089,246.62,1,CA,USA,Monomix MC10-SEC-1000,SEC,Monomix MC-10 SEC,10,1000,7.8,300,212.65,176.65,10mmx300mm
Sales Rep B,Sales Rep B,6/27/2022,Standard Sales Order,SO2024010897,ACCT_0204_GLP,ACCT_0204,FAKE-00321,963.23,1,,Australia,"HPLC Column,  SRT-C SEC-150",SEC,SRT-C SEC,5,150,7.8,50,1086.18,817.76,7.8mmx50mm
Sales Rep A,Sales Rep D,6/19/2024,Standard Sales Order,SO2025010898,ACCT_0204_NDR,ACCT_0204,FAKE-00793,4460.79,3,NC,USA,"HPLC Column,  Proteomix SAX-NP1.7",IEX,Proteomix SAX,1.7,NP,2.1,100,1835.0,1376.25,2.1mmx100mm
Sales Rep C,Sales Rep D,5/1/2022,Standard Sales Order,SO2023010899,ACCT_0204_FIS,ACCT_0204,FAKE-00089,6000.2,10,IL,USA,"HPLC Column,  Proteomix SCX-NP1.7",IEX,Proteomix SCX,1.7,NP,2.1,30,571.16,483.72,2.1mmx33mm
Sales Rep A,Sales Rep D,12/28/2022,Standard Sales Order,SO2024010900,ACCT_0204_TTI,ACCT_0204,FAKE-00793,1487.0,2,NH,USA,"HPLC Column,  Zenix SEC-150",SEC,Zenix SEC,3,150,7.8,300,828.11,743.5,7.8mmx300mm
Sales Rep B,Sales Rep B,8/15/2023,Standard Sales Order,SO2025010901,ACCT_0204_AIL,ACCT_0204,FAKE-01142,490.35,1,,Canada,SAFF_Relay_06192024,Service,Null,Null,Null,Null,Null,483.42,362.12,Null
Sales Rep D,Sales Rep D,6/1/2023,Standard Sales Order,SO2023010902,ACCT_0204_AZE,ACCT_0204,FAKE-01092,2302.74,2,CA,USA,"Monomix MC10-SEC, 10µm, 3000A",SEC,Monomix MC-10 SEC,10,3000,7.8,300,938.69,752.01,7.8x300mm
Sales Rep D,Sales Rep B,5/9/2023,Standard Sales Order,SO2024010903,ACCT_0204_QLN,ACCT_0204,FAKE-00321,944.25,1,CA,USA,"HPLC Column, Carbomix H-NP10",Carbomix,Carbomix H,10,NP,7.8,300,1259.0,944.25,7.8mmx300mm
Sales Rep C,Sales Rep B,8/20/2024,Standard Sales Order,SO2025010904,ACCT_0204_ULV,ACCT_0204,FAKE-00321,3743.04,4,CA,USA,Polar MC30-Ni Excel,Affinity,Polar MC30-Ni Excel,30,800,2.1,50,1227.61,859.75,2.1mmx50mm
Sales Rep D,Sales Rep A,7/26/2023,Standard Sales Order,SO2023010905,ACCT_0204_JSU,ACCT_0204,FAKE-00089,2671.88,4,,Switzerland,"HPLC Column,  SRT SEC-500",SEC,SRT SEC,5,500,4.6,50,621.0,465.75,4.6mmx50mm
Sales Rep B,Sales Rep C,6/11/2024,Standard Sales Order,SO2024010906,ACCT_0204_LAY,ACCT_0204,FAKE-01160,1623.91,1,,France,"HPLC Column,  Proteomix HIC Phenyl-NP1.7",HIC,Proteomix HIC Phenyl,1.7,NP,4.6,100,1892.0,1419.0,4.6mmx100mm
Sales Rep D,Sales Rep C,5/25/2022,Standard Sales Order,SO2025010907,ACCT_0204_RQW,ACCT_0204,FAKE-01230,9953.72,4,,France,"HPLC Column,  SRT-C SEC-500",SEC,SRT-C SEC,5,500,7.8,300,2235.0,2011.5,7.8mmx300mm
Sales Rep C,Sales Rep C,4/13/2022,Service sales order,SO2023010908,ACCT_0204_AQQ,ACCT_0204,FAKE-00902,815.25,1,MD,USA,"HPLC Column,  Proteomix SCX-NP5",IEX,Proteomix SCX,5,NP,4.6,50,1087.0,815.25,4.6mmx50mm
Sales Rep B,Sales Rep B,8/15/2023,Standard Sales Order,SO2024010909,ACCT_0204_CRQ,ACCT_0204,FAKE-00781,695.69,1,,Italy,"HPLC Column,  HP-SCX",Mixed Mode,HP-SCX,5,120,4.6,150,631.0,567.9,4.6mmx150mm
Sales Rep A,Sales Rep B,12/2/2023,Standard Sales Order,SO2025010910,ACCT_0204_HEH,ACCT_0204,FAKE-00223,5168.65,5,,Germany,"HPLC GUARD Column,  Unix-C SEC-300",SEC,Unix-C SEC,1.8,300,4.6,20,808.5,677.34,4.6mmx20mm
Sales Rep A,Sales Rep B,8/27/2023,Standard Sales Order,SO2023010911,ACCT_0204_RWL,ACCT_0204,FAKE-01187,260.26,1,,South Korea,"HPLC Column,  SRT SEC-500",SEC,SRT SEC,5,500,7.8,50,263.03,204.74,7.8mmx50mm
Sales Rep A,Sales Rep A,3/14/2024,Standard Sales Order,SO2024010912,ACCT_0204_BYS,ACCT_0204,FAKE-00829,2155.96,4,MA,USA,"HPLC Column,  SRT SEC-300",SEC,SRT SEC,5,300,4.6,300,467.81,372.9,4.6mmx300mm
Sales Rep C,Sales Rep C,1/20/2022,Standard Sales Order,SO2025010913,ACCT_0204_CGT,ACCT_0204,FAKE-00902,1873.26,3,,South Korea,"HPLC Column,  Bio-C18",RP,Bio-C18,3,200,4.6,150,583.0,378.95,4.6mmx150mm
Sales Rep D,Sales Rep D,10/22/2022,Standard Sales Order,SO2023010914,ACCT_0204_QVE,ACCT_0204,FAKE-00477,2783.32,4,,Spain,"HPLC Column,  Zenix-C SEC-300",SEC,Zenix-C SEC,3,300,4.6,50,775.0,581.25,4.6mmx50mm
Sales Rep B,Sales Rep B,9/19/2022,Standard Sales Order,SO2024010915,ACCT_0204_YRP,ACCT_0204,FAKE-00596,670.07,1,NJ,USA,"HPLC Column,  SRT SEC-750",SEC,SRT SEC,5,750,7.8,300,736.97,583.96,7.8mmx300mm
Sales Rep A,Sales Rep A,2/25/2023,Standard Sales Order,SO2025010916,ACCT_0204_FEV,ACCT_0204,FAKE-00473,677.44,1,IL,USA,"HPLC Column,  GP-Phenyl",RP,GP-Phenyl,5,120,4.6,250,670.0,435.5,4.6mmx250mm
Sales Rep B,Sales Rep C,1/12/2022,Standard Sales Order,SO2023010917,ACCT_0204_OLV,ACCT_0204,FAKE-00767,6649.16,4,MI,USA,"HPLC Column,  SRT-C SEC-300",SEC,SRT-C SEC,5,300,7.8,300,1990.0,1393.0,7.8mmx300mm
Sales Rep D,Sales Rep D,7/14/2023,Standard Sales Order,SO2024010918,ACCT_0204_NKE,ACCT_0204,FAKE-00738,5077.8,2,CA,USA,"HPLC Column,  Unix SEC-300",SEC,Unix SEC,1.8,300,4.6,150,1953.0,1757.7,4.6mmx150mm
Sales Rep A,Sales Rep D,6/30/2022,Standard Sales Order,SO2025010919,ACCT_0204_VTU,ACCT_0204,FAKE-00676,1258.56,3,MA,USA,"HPLC Column,  SRT-C SEC-1000",SEC,SRT-C SEC,5,1000,4.6,300,431.23,303.32,4.6mmx300mm
Sales Rep C,Sales Rep B,1/2/2022,Standard Sales Order,SO2023010920,ACCT_0204_FQV,ACCT_0204,FAKE-01187,991.38,1,,United Kingdom,Precolumn Filter with 2 µm PEEK frit for column with particle size 5 µm and 10 µm,Accessories,Precolumn Filter,Null,Null,Null,Null,897.68,688.51,Null
Sales Rep C,Sales Rep D,6/29/2023,Standard Sales Order,SO2024010921,ACCT_0204_XVT,ACCT_0204,FAKE-00089,931.31,1,MA,USA,PEEK Refill Frits for Precolumn Filter (2 µm) 5 units/pk,Accessories,Precolumn Filter,Null,Null,Null,Null,831.23,669.43,Null
Sales Rep A,Sales Rep C,10/5/2022,Standard Sales Order,SO2025010922,ACCT_0302_JWX,ACCT_0302,FAKE-01173,690.79,1,CA,USA,"HPLC Column,  Proteomix SCX-NP5",IEX,Proteomix SCX,5,NP,4.6,250,783.25,577.22,4.6mmx250mm
Sales Rep A,Sales Rep C,3/17/2022,Service sales order,SO2023010923,ACCT_0302_ZHI,ACCT_0302,FAKE-00135,2092.44,3,MA,USA,"HPLC Column, Sepax, Carbomix Pb-NP5, 8% Crosslinkage",Carbomix,Carbomix Pb,5,NP,7.8,300,851.9,620.33,7.8mmx300mm
Sales Rep B,Sales Rep D,6/10/2024,Standard Sales Order,SO2024010924,ACCT_0302_TFD,ACCT_0302,FAKE-01034,2823.52,2,,Mexico,"HPLC Column,  Proteomix SCX-NP5",IEX,Proteomix SCX,5,NP,4.6,250,1811.0,1358.25,4.6mmx250mm
Sales Rep D,Sales Rep B,3/3/2023,Standard Sales Order,SO2025010925,ACCT_0302_SSS,ACCT_0302,FAKE-01173,1815.08,4,Telangana,USA,"HPLC Column,  SRT SEC-500 PEEK",SEC,SRT SEC,5,500,4.6,50,512.88,430.19,4.6mmx50mm
Sales Rep C,Sales Rep A,7/10/2023,Standard Sales Order,SO2023010926,ACCT_0302_PYS,ACCT_0302,FAKE-01173,3462.6,4,MA,USA,"HPLC Column,  SRT SEC-300",SEC,SRT SEC,5,300,7.8,50,960.03,824.57,7.8mmx50mm
Sales Rep C,Sales Rep D,2/23/2023,Standard Sales Order,SO2024010927,ACCT_0866_ROK,ACCT_0866,FAKE-01173,28454.6,4,MA,USA,"HPLC Column,  SRT SEC-500",SEC,SRT SEC,5,500,21.2,300,8369.0,7113.65,21.2mmx300mm
Sales Rep A,Sales Rep A,2/17/2023,Standard Sales Order,SO2025010928,ACCT_0866_JHJ,ACCT_0866,FAKE-01173,3475.8,3,MA,USA,"HPLC Column,  PolyRP-1000",RP,PolyRP,10,1000,4.6,250,1026.09,759.58,4.6mmx250mm
Sales Rep D,Sales Rep D,7/21/2022,Standard Sales Order,SO2023010929,ACCT_1028_BMK,ACCT_1028,FAKE-00123,1429.38,1,MA,USA,Proteomix RP-1000,RP,Proteomix RP,5,1000,2.1,200,1224.6,1033.86,2.1mmx200mm
Sales Rep A,Sales Rep A,7/21/2024,Standard Sales Order,SO2024010930,ACCT_1028_RNF,ACCT_1028,FAKE-00123,1175.66,2,CA,USA,"HPLC Column,  Unix SEC-300",SEC,Unix SEC,1.8,300,4.6,300,667.24,587.83,4.6mmx300mm
Sales Rep A,Sales Rep A,6/27/2024,Standard Sales Order,SO2025010931,ACCT_1028_FNI,ACCT_1028,FAKE-00123,2675.96,4,NJ,USA,"HPLC Column,  Zenix SEC-150",SEC,Zenix SEC,3,150,4.6,50,713.0,641.7,4.6mmx50mm
Sales Rep D,Sales Rep A,1/23/2022,Standard Sales Order,SO2023010932,ACCT_1028_XBY,ACCT_1028,FAKE-00248,2526.03,3,,South Korea,"HPLC Column,  SRT-C SEC-500",SEC,SRT-C SEC,5,500,4.6,50,1043.14,774.85,4.6mmx50mm
Sales Rep D,Sales Rep B,12/18/2022,Standard Sales Order,SO2024010933,ACCT_1028_QMO,ACCT_1028,FAKE-00123,172.19,1,CA,USA,"HPLC Column,  Bio-C18",RP,Bio-C18,3,300,4.6,150,222.28,172.19,4.6mmx150mm
Sales Rep C,Sales Rep C,2/21/2024,Standard Sales Order,SO2025010934,ACCT_1028_LCO,ACCT_1028,FAKE-00123,608.34,3,NJ,USA,"Sepax Protein standard for Size Exclusion Chromatography (SEC-1000 and SEC-2000) and used for general correlation of elution time vs. protein MW (5 vials, 50ul/vial) -Thyroglobulin (1 mg/mL) -Uracil (0.1 mg/mL)",Sepax Protein Standard,Sepax Protein Standard,Null,Null,Null,Null,264.0,198.0,Null
Sales Rep B,Sales Rep A,9/1/2023,Standard Sales Order,SO2023010935,ACCT_1028_SSN,ACCT_1028,FAKE-00123,330.69,3,,India,"Precolumn Filter Assy 2um, SS",Accessories,Precolumn Filter,Null,Null,Null,Null,116.0,98.6,Null
Sales Rep B,Sales Rep D,8/13/2022,Standard Sales Order,SO2024010936,ACCT_0391_WDS,ACCT_0391,FAKE-00021,2123.16,1,,Japan,"HPLC Column,  Unix-C SEC-300",SEC,Unix-C SEC,1.8,300,4.6,300,2634.0,1975.5,4.6mmx300mm
Sales Rep A,Sales Rep B,6/10/2024,Standard Sales Order,SO2025010937,ACCT_0391_SLI,ACCT_0391,FAKE-00021,2520.36,2,,Austria,"HPLC Column,  Proteomix WCX-NP5",IEX,Proteomix WCX,5,NP,2.1,100,1401.0,1050.75,2.1mmx100mm
Sales Rep C,Sales Rep C,3/11/2022,Standard Sales Order,SO2023010938,ACCT_0391_LGZ,ACCT_0391,FAKE-00021,1242.69,1,CA,USA,"HPLC Column,  SRT SEC-500 PEEK",SEC,SRT SEC,5,500,4.6,300,1249.69,1119.76,4.6mmx300mm
Sales Rep B,Sales Rep A,7/15/2023,Standard Sales Order,SO2024010939,ACCT_0391_SNN,ACCT_0391,FAKE-01246,2553.0,2,WA,USA,Zenix-C SEC-100,SEC,Zenix-C SEC,3,100,4.6,150,1702.0,1276.5,4.6mmx150mm
Sales Rep A,Sales Rep A,1/10/2024,Standard Sales Order,SO2025010940,ACCT_0391_EIC,ACCT_0391,FAKE-00353,1443.44,4,,Czech Republic,"HPLC Column,  SRT SEC-1000 PEEK",SEC,SRT SEC,5,1000,4.6,50,315.94,264.94,4.6mmx50mm
Sales Rep D,Sales Rep A,6/23/2024,Service sales order,SO2023010941,ACCT_0424_ZDS,ACCT_0424,FAKE-00916,857.27,1,,United Kingdom,"HPLC Column,  SRT-10 SEC-2000",SEC,SRT-10 SEC,10,2000,10,300,939.22,814.34,10mmx300mm
Sales Rep C,Sales Rep B,8/15/2023,Standard Sales Order,SO2024010942,ACCT_0424_TSG,ACCT_0424,FAKE-00916,2392.46,2,,Switzerland,"HPLC Column,  SRT SEC-150",SEC,SRT SEC,5,150,4.6,300,1541.0,1155.75,4.6mmx300mm
Sales Rep D,Sales Rep A,2/19/2024,Service sales order,SO2025010943,ACCT_0357_QFA,ACCT_0357,FAKE-00667,17092.4,10,,Switzerland,"HPLC Column,  Zenix-C SEC-300",SEC,Zenix-C SEC,3,300,4.6,150,1877.0,1341.0,4.6mmx150mm
Sales Rep B,Sales Rep A,9/14/2022,Standard Sales Order,SO2023010944,ACCT_0357_FWU,ACCT_0357,FAKE-00252,5531.85,3,MD,USA,"HPLC Column,  Zenix SEC-300",SEC,Zenix SEC,3,300,7.8,150,1418.42,1064.58,7.8mmx150mm
Sales Rep C,Sales Rep C,3/24/2024,Standard Sales Order,SO2024010945,ACCT_0357_MQI,ACCT_0357,FAKE-00667,1821.26,1,MA,USA,"HPLC Column,  Zenix-C SEC-150",SEC,Zenix-C SEC,3,150,4.6,150,1788.0,1609.2,4.6mmx150mm
Sales Rep B,Sales Rep D,12/26/2023,Standard Sales Order,SO2025010946,ACCT_0357_DPC,ACCT_0357,FAKE-00252,3960.69,3,OH,USA,"HPLC Column, SRT SEC-2000 PEEK",SEC,SRT SEC,5,2000,4.6,300,1015.56,903.81,4.6mmx300mm
Sales Rep B,Sales Rep B,4/30/2023,Standard Sales Order,SO2023010947,ACCT_0357_EKJ,ACCT_0357,FAKE-01246,3064.94,2,,Ireland,"SRT SEC-750, 5µm",SEC,SRT SEC,5,750,Null,Null,1436.51,1245.21,4.6x50mm
Sales Rep C,Sales Rep D,4/13/2022,Standard Sales Order,SO2024010948,ACCT_0357_VZQ,ACCT_0357,FAKE-00767,1786.0,2,,France,"HPLC Column,  Proteomix HIC Butyl-NP5",HIC,Proteomix HIC Butyl,5,NP,21.2,50,1197.21,893.0,21.2mmx50mm
Sales Rep A,Sales Rep C,8/12/2023,Standard Sales Order,SO2025010949,ACCT_0357_YYV,ACCT_0357,FAKE-00067,411.19,1,NJ,USA,"HPLC Column,  PolyRP-500",RP,PolyRP,10,500,4.6,150,520.0,338.0,4.6mmx150mm
Sales Rep A,Sales Rep B,1/5/2022,Standard Sales Order,SO2023010950,ACCT_0357_YBW,ACCT_0357,FAKE-00667,945.96,1,,Switzerland,"HPLC Column,  Zenix-C SEC-100",SEC,Zenix-C SEC,3,100,4.6,50,976.76,736.32,4.6mmx50mm
Sales Rep B,Sales Rep D,4/15/2024,Standard Sales Order,SO2024010951,ACCT_0357_BEX,ACCT_0357,FAKE-00067,603.1,1,CO,USA,"HPLC Column,  SRT-10 SEC-2000",SEC,SRT-10 SEC,10,2000,7.8,300,463.92,366.5,7.8mmx300mm
Sales Rep D,Sales Rep A,8/27/2023,Standard Sales Order,SO2025010952,ACCT_0357_JQZ,ACCT_0357,FAKE-00597,1524.69,3,,United Kingdom,Coupler PEEK Male/Male-1/2in,Accessories,Coupler,Null,Null,Null,Null,481.09,417.24,Null
Sales Rep B,Sales Rep C,3/5/2022,Standard Sales Order,SO2023010953,ACCT_0357_SNZ,ACCT_0357,FAKE-01175,3278.46,3,CA,USA,PEEK Refill Frits for Precolumn Filter (0.5 µm) 5 units/pk,Accessories,Precolumn Filter,Null,Null,Null,Null,1071.31,891.82,Null
Sales Rep C,Sales Rep C,10/16/2022,Standard Sales Order,SO2024010954,ACCT_0357_ZFH,ACCT_0357,FAKE-00252,2036.86,2,CA,USA,"HPLC Column,  Antibodix NP5 PEEK",IEX,Antibodix WCX,5,NP,2.1,250,783.41,646.5,2.1mmx250mm
Sales Rep C,Sales Rep A,8/26/2023,Standard Sales Order,SO2025010955,ACCT_0357_QRB,ACCT_0357,FAKE-01266,2036.91,1,,Ireland,"HPLC Column,  Zenix SEC-80",SEC,Zenix SEC,3,80,4.6,150,1851.0,1388.25,4.6mmx150mm
Sales Rep A,Sales Rep D,7/22/2022,Standard Sales Order,SO2023010956,ACCT_0357_EQE,ACCT_0357,FAKE-01242,615.22,1,CA,USA,"HPLC Column,  SRT-C SEC-300",SEC,SRT-C SEC,5,300,10,300,687.6,615.22,10mmx300mm
Sales Rep B,Sales Rep B,11/16/2023,Standard Sales Order,SO2024010957,ACCT_0357_YDR,ACCT_0357,FAKE-01266,442.67,1,CT,USA,"HPLC Column,  Zenix-C SEC-300",SEC,Zenix-C SEC,3,300,7.8,300,430.93,361.87,7.8mmx300mm
Sales Rep C,Sales Rep A,3/14/2022,Standard Sales Order,SO2025010958,ACCT_0357_EOC,ACCT_0357,FAKE-01034,1418.4,5,CA,USA,Monomix HC30-SP,IEX,Monomix MC30-SP,30,1000,7.8,100,315.21,283.68,7.8mmx100mm
Sales Rep A,Sales Rep C,6/13/2022,Standard Sales Order,SO2023010959,ACCT_0357_ERH,ACCT_0357,FAKE-00067,8051.5,10,MD,USA,Proteomix HIC Phenyl-NP1.7,HIC,Proteomix HIC Phenyl,1.7,0,4.6,30,657.46,572.26,4.6mmx35mm
Sales Rep A,Sales Rep A,5/12/2024,Standard Sales Order,SO2024010960,ACCT_0357_MHP,ACCT_0357,FAKE-00581,1012.66,1,MA,USA,"HPLC Column, TweenTrap",Tween,TweenTrap,5,NP,4.6,35,1274.0,955.5,4.6mmx35mm
Sales Rep A,Sales Rep C,10/30/2023,Standard Sales Order,SO2025010961,ACCT_0357_LUJ,ACCT_0357,FAKE-00581,1387.1,1,WA,USA,"HPLC Column, Sepax, Carbomix H-NP5, 8% Crosslinkage",Carbomix,Carbomix H,5,NP,4.6,150,1067.0,800.25,4.6mmx150mm
Sales Rep B,Sales Rep A,4/29/2023,Standard Sales Order,SO2023010962,ACCT_0357_MPA,ACCT_0357,FAKE-01246,8543.8,10,NJ,USA,"HPLC Column,  Mono GPC-1000",SEC,Mono GPC,5,1000,7.8,300,1182.11,854.38,7.8mmx300mm
Sales Rep D,Sales Rep D,12/19/2023,Standard Sales Order,SO2024010963,ACCT_0357_ALE,ACCT_0357,FAKE-01034,630.0,1,IN,USA,"HPLC Column,  Zenix SEC-300 PEEK",SEC,Zenix SEC,3,300,4.6,50,840.0,630.0,4.6mmx50mm
Sales Rep B,Sales Rep C,10/27/2022,Standard Sales Order,SO2025010964,ACCT_0357_PKC,ACCT_0357,FAKE-01242,6081.0,3,CA,USA,"HPLC Column,  Proteomix HIC Ethyl-NP5",HIC,Proteomix HIC Ethyl,5,NP,4.6,100,1625.0,1462.5,4.6mmx100mm
Sales Rep D,Sales Rep B,2/3/2023,Standard Sales Order,SO2023010965,ACCT_0357_ABM,ACCT_0357,FAKE-01266,19296.6,10,MA,USA,"HPLC Column, SRT SEC-2000 PEEK",SEC,SRT SEC,5,2000,4.6,300,1884.0,1695.6,4.6mmx300mm
Sales Rep A,Sales Rep B,8/20/2022,Standard Sales Order,SO2024010966,ACCT_0357_RYB,ACCT_0357,FAKE-00067,6462.5,10,NJ,USA,"HPLC Column,  Antibodix WCX NP5 PEEK",IEX,Antibodix WCX,5,NP,4.6,250,636.21,479.39,4.6mmx250mm
Sales Rep B,Sales Rep B,4/26/2023,Standard Sales Order,SO2025010967,ACCT_0357_KZL,ACCT_0357,FAKE-00258,4581.4,20,,Japan,Source 15Q,Service,Packing Service,5,120,50,250,315.2,229.07,50mmx250mm
Sales Rep B,Sales Rep D,2/28/2022,Standard Sales Order,SO2023010968,ACCT_0357_XUO,ACCT_0357,FAKE-00744,229.06,1,MA,USA,"HPLC Column,  SRT SEC-100",SEC,SRT SEC,5,100,4.6,300,233.5,169.93,4.6mmx300mm
Sales Rep C,Sales Rep A,11/13/2023,Standard Sales Order,SO2024010969,ACCT_0357_QYR,ACCT_0357,FAKE-00418,551.87,1,CA,USA,"HPLC Column,  HP-C18",RP,HP-C18,5,120,4.6,250,638.0,414.7,4.6mmx250mm
Sales Rep D,Sales Rep B,1/8/2023,Standard Sales Order,SO2025010970,ACCT_0357_EKK,ACCT_0357,FAKE-01034,1273.73,1,NE,USA,"HPLC Column,  Zenix-C SEC-150",SEC,Zenix-C SEC,3,150,4.6,300,979.79,770.44,4.6mmx300mm
Sales Rep A,Sales Rep D,2/22/2024,Standard Sales Order,SO2023010971,ACCT_0357_YWE,ACCT_0357,FAKE-00252,2304.66,1,TX,USA,"HPLC Column,  Zenix SEC-80",SEC,Zenix SEC,3,80,7.8,300,2162.0,1621.5,7.8mmx300mm
Sales Rep A,Sales Rep A,11/9/2023,Standard Sales Order,SO2024010972,ACCT_0357_CND,ACCT_0357,FAKE-01209,3394.08,3,,South Korea,Bio-C18,RP,Bio-C18,5,300,4,10,1115.67,826.28,4mmx10mm
