Current_Rep,Seller,Date,Doc_Type,Doc_No,Customer,Customer_Group,Material_Code,Amount,Sales_Qty,Ship_To_State,Billing_Country,Material_Name,Broad_Phase,Product_Phase,Particle_size,Pore_size,ID_(mm),Length_(mm),List_price,Price_Floor,Specification
Sales Rep A,Sales Rep A,7/26/2024,Invoice,SO2025024062,Account_0574_MAA,Account_0574,FAKE-00054,2498.05,5,HI,USA,"Zenix SEC, 10μm, 300Å, 7.8×50 mm",SEC,Zenix SEC,10,300,7.8,50,564.7,402.61,7.8x50mm
Sales Rep C,Sales Rep C,3/3/2024,Invoice,SO2025024063,Account_0574_PHW,Account_0574,FAKE-00071,2079.09,3,,UK,"Proteomix SAX, 5μm, 300Å, 2.1×300 mm",Tween,Proteomix SAX,5,300,2.1,300,710.72,667.29,2.1x300mm
Sales Rep A,Sales Rep A,7/26/2024,Invoice,SO2025024064,Account_0574_MAA,Account_0574,FAKE-00054,2498.05,5,HI,USA,"Zenix SEC, 10μm, 300Å, 7.8×50 mm",SEC,Zenix SEC,10,300,7.8,50,564.7,402.61,7.8x50mm
Sales Rep D,Sales Rep D,4/24/2025,Credit Memo,SO2025024065,Account_0574_XEC,Account_0574,FAKE-00010,3516.08,4,,Japan,"HP-Amino, 3μm, 100Å, 7.8×250 mm",SEC,HP-Amino,3,100,7.8,250,1049.02,743.2,7.8x250mm
Sales Rep D,Sales Rep D,4/24/2025,Credit Memo,SO2025024066,Account_0574_XEC,Account_0574,FAKE-00010,3516.08,4,,Japan,"HP-Amino, 3μm, 100Å, 7.8×250 mm",SEC,HP-Amino,3,100,7.8,250,1049.02,743.2,7.8x250mm
Sales Rep C,Sales Rep C,11/28/2023,Invoice,SO2025008045,Account_0775_SQF,Account_0775,FAKE-00019,1219.74,1,,Brazil,"Service Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1406.39,901.89,4.6x150mm
Sales Rep C,Sales Rep C,5/26/2024,Invoice,SO2023012651,Account_0775_SZZ,Account_0775,FAKE-00755,256.14,1,,South Korea,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,263.1,204.49,4.6x150mm
Sales Rep D,Sales Rep D,8/2/2025,Order,SO2024008065,Account_0876_QOI,Account_0876,FAKE-00677,757.11,3,NE,USA,"HIC Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,265.78,201.9,4.6x150mm
Sales Rep B,Sales Rep B,5/16/2023,Invoice,SO2024010387,Account_0876_YCJ,Account_0876,FAKE-00039,503.99,1,,China,"Zenix SEC, 10μm, 300Å, 7.8×50 mm",IEX,Zenix SEC,10,300,7.8,50,582.92,441.12,7.8x50mm
Sales Rep C,Sales Rep C,8/10/2024,Invoice,SO2023008112,Account_1138_YMQ,Account_1138,FAKE-00054,2890.68,4,,Italy,"Zenix SEC, 10μm, 1000Å, 2.1×250 mm",HIC,Zenix SEC,10,1000,2.1,250,817.57,584.65,2.1x250mm
Sales Rep C,Sales Rep C,12/29/2024,Invoice,SO2024010069,Account_1138_VSN,Account_1138,FAKE-00003,2025.28,4,ME,USA,"C18, 3μm, 1000Å, 2.1×150 mm",HIC,C18,3,1000,2.1,150,549.64,416.04,2.1x150mm
Sales Rep C,Sales Rep C,9/19/2023,Invoice,SO2025011690,Account_1138_MJZ,Account_1138,FAKE-00005,1005.58,2,CA,USA,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",HIC,General,5,300,4.6,150,567.8,480.83,4.6x150mm
Sales Rep C,Sales Rep C,12/29/2024,Invoice,SO2025024067,Account_1138_VSN,Account_1138,FAKE-00003,2025.28,4,ME,USA,"C18, 3μm, 1000Å, 2.1×150 mm",SEC,C18,3,1000,2.1,150,549.64,416.04,2.1x150mm
Sales Rep C,Sales Rep C,8/10/2024,Invoice,SO2025024068,Account_1138_YMQ,Account_1138,FAKE-00054,2890.68,4,,Italy,"Zenix SEC, 10μm, 1000Å, 2.1×250 mm",HIC,Zenix SEC,10,1000,2.1,250,817.57,584.65,2.1x250mm
Sales Rep C,Sales Rep C,9/19/2023,Invoice,SO2025024069,Account_1138_MJZ,Account_1138,FAKE-00005,1005.58,2,CA,USA,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,567.8,480.83,4.6x150mm
Sales Rep C,Sales Rep C,12/29/2024,Invoice,SO2025024070,Account_1138_VSN,Account_1138,FAKE-00003,2025.28,4,ME,USA,"C18, 3μm, 1000Å, 2.1×150 mm",RP,C18,3,1000,2.1,150,549.64,416.04,2.1x150mm
Sales Rep C,Sales Rep C,9/19/2023,Invoice,SO2025024071,Account_1138_MJZ,Account_1138,FAKE-00005,1005.58,2,CA,USA,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",RP,General,5,300,4.6,150,567.8,480.83,4.6x150mm
Sales Rep C,Sales Rep C,8/10/2024,Invoice,SO2025024072,Account_1138_YMQ,Account_1138,FAKE-00054,2890.68,4,,Italy,"Zenix SEC, 10μm, 1000Å, 2.1×250 mm",HIC,Zenix SEC,10,1000,2.1,250,817.57,584.65,2.1x250mm
Sales Rep C,Sales Rep C,9/19/2023,Invoice,SO2025024073,Account_1138_MJZ,Account_1138,FAKE-00005,1005.58,2,CA,USA,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,567.8,480.83,4.6x150mm
Sales Rep C,Sales Rep C,8/10/2024,Invoice,SO2025024074,Account_1138_YMQ,Account_1138,FAKE-00054,2890.68,4,,Italy,"Zenix SEC, 10μm, 1000Å, 2.1×250 mm",RP,Zenix SEC,10,1000,2.1,250,817.57,584.65,2.1x250mm
Sales Rep C,Sales Rep C,9/19/2023,Invoice,SO2025024075,Account_1138_MJZ,Account_1138,FAKE-00005,1005.58,2,CA,USA,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",RP,General,5,300,4.6,150,567.8,480.83,4.6x150mm
Sales Rep B,Sales Rep B,12/4/2023,Invoice,SO2023013221,Account_0400_GKQ,Account_0400,FAKE-00036,432.38,2,,Israel,"Bulk Item, 5μm, 300Å, 4.6×150 mm",IEX,General,5,300,4.6,150,242.53,191.62,4.6x150mm
Sales Rep D,Sales Rep D,3/30/2023,Order,SO2024014845,Account_0400_ZAX,Account_0400,FAKE-00074,2672.88,4,,UK,"Phenyl, 5μm, 1000Å, 2.1×250 mm",Service,Phenyl,5,1000,2.1,250,676.03,571.22,2.1x250mm
Sales Rep C,Sales Rep C,9/2/2024,Order,SO2025008153,Account_0786_OVP,Account_0786,FAKE-00039,3828.96,4,WI,USA,"SRT-C SEC, 10μm, 1000Å, 4.6×250 mm",SEC,SRT-C SEC,10,1000,4.6,250,1080.58,907.13,4.6x250mm
Sales Rep C,Sales Rep C,9/2/2024,Order,SO2025024076,Account_0786_OVP,Account_0786,FAKE-00039,3828.96,4,WI,USA,"SRT-C SEC, 10μm, 1000Å, 4.6×250 mm",SEC,SRT-C SEC,10,1000,4.6,250,1080.58,907.13,4.6x250mm
Sales Rep C,Sales Rep C,9/8/2025,Order,SO2025008159,Account_0733_TUJ,Account_0733,FAKE-00034,6042.88,4,,Switzerland,"SRT-C SEC, 5μm, 1000Å, 7.8×300 mm",SEC,SRT-C SEC,5,1000,7.8,300,1637.34,1165.01,7.8x300mm
Sales Rep A,Sales Rep A,3/30/2023,Invoice,SO2023010374,Account_0733_TWT,Account_0733,FAKE-00806,2164.64,2,HI,USA,"SRT-C SEC, 5μm, 300Å, 4.6×300 mm",Tween,SRT-C SEC,5,300,4.6,300,1116.36,887.01,4.6x300mm
Sales Rep C,Sales Rep C,9/8/2025,Order,SO2025024077,Account_0733_TUJ,Account_0733,FAKE-00034,6042.88,4,,Switzerland,"SRT-C SEC, 5μm, 1000Å, 7.8×300 mm",IEX,SRT-C SEC,5,1000,7.8,300,1637.34,1165.01,7.8x300mm
Sales Rep C,Sales Rep C,9/8/2025,Order,SO2025024078,Account_0733_TUJ,Account_0733,FAKE-00034,6042.88,4,,Switzerland,"SRT-C SEC, 5μm, 1000Å, 7.8×300 mm",IEX,SRT-C SEC,5,1000,7.8,300,1637.34,1165.01,7.8x300mm
Sales Rep C,Sales Rep C,9/8/2025,Order,SO2025024079,Account_0733_TUJ,Account_0733,FAKE-00034,6042.88,4,,Switzerland,"SRT-C SEC, 5μm, 1000Å, 7.8×300 mm",RP,SRT-C SEC,5,1000,7.8,300,1637.34,1165.01,7.8x300mm
Sales Rep A,Sales Rep A,3/30/2023,Invoice,SO2025024080,Account_0733_TWT,Account_0733,FAKE-00806,2164.64,2,HI,USA,"SRT-C SEC, 5μm, 300Å, 4.6×300 mm",SEC,SRT-C SEC,5,300,4.6,300,1116.36,887.01,4.6x300mm
Sales Rep C,Sales Rep C,9/8/2025,Order,SO2025024081,Account_0733_TUJ,Account_0733,FAKE-00034,6042.88,4,,Switzerland,"SRT-C SEC, 5μm, 1000Å, 7.8×300 mm",SEC,SRT-C SEC,5,1000,7.8,300,1637.34,1165.01,7.8x300mm
Sales Rep B,Sales Rep B,9/12/2023,Invoice,SO2024008164,Account_0892_OGP,Account_0892,FAKE-00911,222.49,1,,Canada,"Accessories Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,274.94,212.0,4.6x150mm
Sales Rep D,Sales Rep D,12/3/2023,Invoice,SO2025008849,Account_0892_IEU,Account_0892,FAKE-00035,1559.02,2,,Ireland,"Proteomix SEC, 5μm, 300Å, 7.8×150 mm",HIC,Proteomix SEC,5,300,7.8,150,911.58,763.24,7.8x150mm
Sales Rep B,Sales Rep B,9/15/2023,Invoice,SO2024009364,Account_0892_ZZT,Account_0892,FAKE-00042,3718.77,3,IL,USA,"Zenix SEC, 5μm, 1000Å, 7.8×300 mm",SEC,Zenix SEC,5,1000,7.8,300,1677.53,1230.65,7.8x300mm
Sales Rep B,Sales Rep B,9/12/2023,Invoice,SO2025024082,Account_0892_OGP,Account_0892,FAKE-00911,222.49,1,,Canada,"Accessories Item, 5μm, 300Å, 4.6×150 mm",IEX,General,5,300,4.6,150,274.94,212.0,4.6x150mm
Sales Rep B,Sales Rep B,9/12/2023,Invoice,SO2025024083,Account_0892_OGP,Account_0892,FAKE-00911,222.49,1,,Canada,"Accessories Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,274.94,212.0,4.6x150mm
Sales Rep B,Sales Rep B,9/15/2023,Invoice,SO2025024084,Account_0892_ZZT,Account_0892,FAKE-00042,3718.77,3,IL,USA,"Zenix SEC, 5μm, 1000Å, 7.8×300 mm",Sepax Protein Standard,Zenix SEC,5,1000,7.8,300,1677.53,1230.65,7.8x300mm
Sales Rep B,Sales Rep B,9/12/2023,Invoice,SO2025024085,Account_0892_OGP,Account_0892,FAKE-00911,222.49,1,,Canada,"Accessories Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,274.94,212.0,4.6x150mm
Sales Rep D,Sales Rep D,12/3/2023,Invoice,SO2025024086,Account_0892_IEU,Account_0892,FAKE-00035,1559.02,2,,Ireland,"Proteomix SEC, 5μm, 300Å, 7.8×150 mm",SEC,Proteomix SEC,5,300,7.8,150,911.58,763.24,7.8x150mm
Sales Rep B,Sales Rep B,9/15/2023,Invoice,SO2025024087,Account_0892_ZZT,Account_0892,FAKE-00042,3718.77,3,IL,USA,"Zenix SEC, 5μm, 1000Å, 7.8×300 mm",SEC,Zenix SEC,5,1000,7.8,300,1677.53,1230.65,7.8x300mm
Sales Rep B,Sales Rep B,1/1/2024,Order,SO2023008958,Account_0516_KAH,Account_0516,FAKE-00043,1105.44,1,PA,USA,"Proteomix SAX, 10μm, 1000Å, 7.8×250 mm",SEC,Proteomix SAX,10,1000,7.8,250,1171.33,967.35,7.8x250mm
Sales Rep B,Sales Rep B,9/1/2024,Invoice,SO2023011211,Account_0516_EWL,Account_0516,FAKE-00003,990.28,2,,Israel,"HIC Item, 5μm, 300Å, 4.6×150 mm",IEX,General,5,300,4.6,150,565.72,478.85,4.6x150mm
Sales Rep C,Sales Rep C,5/19/2024,Invoice,SO2025008225,Account_0516_AMC,Account_0516,FAKE-00677,1341.97,1,RI,USA,"Zenix SEC, 3μm, 300Å, 7.8×300 mm",SEC,Zenix SEC,3,300,7.8,300,1577.27,1288.71,7.8x300mm
Sales Rep B,Sales Rep B,3/8/2023,Invoice,SO2024008596,Account_0868_HSB,Account_0868,FAKE-00048,1056.8,2,SD,USA,"Zenix SEC, 3μm, 1000Å, 4.6×50 mm",Affinity,Zenix SEC,3,1000,4.6,50,632.46,499.57,4.6x50mm
Sales Rep B,Sales Rep B,5/5/2025,Order,SO2025012677,Account_0868_DOW,Account_0868,FAKE-00697,2863.6,5,,South Korea,"Proteomix SEC, 5μm, 300Å, 4.6×150 mm",Sepax Protein Standard,Proteomix SEC,5,300,4.6,150,639.73,508.88,4.6x150mm
Sales Rep B,Sales Rep B,6/23/2025,Invoice,SO2025008288,Account_0861_ZCD,Account_0861,FAKE-00687,974.6,2,,South Korea,"Zenix SEC, 10μm, 300Å, 7.8×50 mm",HIC,Zenix SEC,10,300,7.8,50,562.9,413.63,7.8x50mm
Sales Rep D,Sales Rep D,7/30/2024,Invoice,SO2023011385,Account_0861_XGN,Account_0861,FAKE-00029,3234.93,3,HI,USA,"Zenix SEC, 10μm, 100Å, 7.8×300 mm",SEC,Zenix SEC,10,100,7.8,300,1092.03,836.38,7.8x300mm
Sales Rep B,Sales Rep B,6/23/2025,Invoice,SO2025024088,Account_0861_ZCD,Account_0861,FAKE-00687,974.6,2,,South Korea,"Zenix SEC, 10μm, 300Å, 7.8×50 mm",SEC,Zenix SEC,10,300,7.8,50,562.9,413.63,7.8x50mm
Sales Rep B,Sales Rep B,6/23/2025,Invoice,SO2025024089,Account_0861_ZCD,Account_0861,FAKE-00687,974.6,2,,South Korea,"Zenix SEC, 10μm, 300Å, 7.8×50 mm",SEC,Zenix SEC,10,300,7.8,50,562.9,413.63,7.8x50mm
Sales Rep D,Sales Rep D,7/30/2024,Invoice,SO2025024090,Account_0861_XGN,Account_0861,FAKE-00029,3234.93,3,HI,USA,"Zenix SEC, 10μm, 100Å, 7.8×300 mm",SEC,Zenix SEC,10,100,7.8,300,1092.03,836.38,7.8x300mm
Sales Rep D,Sales Rep D,7/30/2024,Invoice,SO2025024091,Account_0861_XGN,Account_0861,FAKE-00029,3234.93,3,HI,USA,"Zenix SEC, 10μm, 100Å, 7.8×300 mm",RP,Zenix SEC,10,100,7.8,300,1092.03,836.38,7.8x300mm
Sales Rep B,Sales Rep B,6/23/2025,Invoice,SO2025024092,Account_0861_ZCD,Account_0861,FAKE-00687,974.6,2,,South Korea,"Zenix SEC, 10μm, 300Å, 7.8×50 mm",SEC,Zenix SEC,10,300,7.8,50,562.9,413.63,7.8x50mm
Sales Rep B,Sales Rep B,6/23/2025,Invoice,SO2025024093,Account_0861_ZCD,Account_0861,FAKE-00687,974.6,2,,South Korea,"Zenix SEC, 10μm, 300Å, 7.8×50 mm",SEC,Zenix SEC,10,300,7.8,50,562.9,413.63,7.8x50mm
Sales Rep B,Sales Rep B,6/23/2025,Invoice,SO2025024094,Account_0861_ZCD,Account_0861,FAKE-00687,974.6,2,,South Korea,"Zenix SEC, 10μm, 300Å, 7.8×50 mm",IEX,Zenix SEC,10,300,7.8,50,562.9,413.63,7.8x50mm
Sales Rep D,Sales Rep D,7/30/2024,Invoice,SO2025024095,Account_0861_XGN,Account_0861,FAKE-00029,3234.93,3,HI,USA,"Zenix SEC, 10μm, 100Å, 7.8×300 mm",Bulk,Zenix SEC,10,100,7.8,300,1092.03,836.38,7.8x300mm
Sales Rep B,Sales Rep B,6/23/2025,Invoice,SO2025024096,Account_0861_ZCD,Account_0861,FAKE-00687,974.6,2,,South Korea,"Zenix SEC, 10μm, 300Å, 7.8×50 mm",IEX,Zenix SEC,10,300,7.8,50,562.9,413.63,7.8x50mm
Sales Rep D,Sales Rep D,7/30/2024,Invoice,SO2025024097,Account_0861_XGN,Account_0861,FAKE-00029,3234.93,3,HI,USA,"Zenix SEC, 10μm, 100Å, 7.8×300 mm",IEX,Zenix SEC,10,100,7.8,300,1092.03,836.38,7.8x300mm
Sales Rep B,Sales Rep B,12/17/2024,Invoice,SO2024008299,Account_0488_VBF,Account_0488,FAKE-00072,2159.84,2,NH,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1256.77,1036.23,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2024010714,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",RP,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024098,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024099,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",Carbomix,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024100,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024101,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024102,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024103,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024104,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,12/17/2024,Invoice,SO2025024105,Account_0488_VBF,Account_0488,FAKE-00072,2159.84,2,NH,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",RP,General,5,300,4.6,150,1256.77,1036.23,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024106,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",RP,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,12/17/2024,Invoice,SO2025024107,Account_0488_VBF,Account_0488,FAKE-00072,2159.84,2,NH,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1256.77,1036.23,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024108,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,12/17/2024,Invoice,SO2025024109,Account_0488_VBF,Account_0488,FAKE-00072,2159.84,2,NH,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1256.77,1036.23,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024110,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024111,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",Carbomix,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,12/17/2024,Invoice,SO2025024112,Account_0488_VBF,Account_0488,FAKE-00072,2159.84,2,NH,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",Accessories,General,5,300,4.6,150,1256.77,1036.23,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024113,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,12/17/2024,Invoice,SO2025024114,Account_0488_VBF,Account_0488,FAKE-00072,2159.84,2,NH,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1256.77,1036.23,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024115,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",RP,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,12/17/2024,Invoice,SO2025024116,Account_0488_VBF,Account_0488,FAKE-00072,2159.84,2,NH,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1256.77,1036.23,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024117,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024118,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",IEX,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024119,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",Accessories,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,12/17/2024,Invoice,SO2025024120,Account_0488_VBF,Account_0488,FAKE-00072,2159.84,2,NH,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1256.77,1036.23,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024121,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",Accessories,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,12/17/2024,Invoice,SO2025024122,Account_0488_VBF,Account_0488,FAKE-00072,2159.84,2,NH,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",IEX,General,5,300,4.6,150,1256.77,1036.23,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024123,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024124,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,12/17/2024,Invoice,SO2025024125,Account_0488_VBF,Account_0488,FAKE-00072,2159.84,2,NH,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",RP,General,5,300,4.6,150,1256.77,1036.23,4.6x150mm
Sales Rep B,Sales Rep B,12/17/2024,Invoice,SO2025024126,Account_0488_VBF,Account_0488,FAKE-00072,2159.84,2,NH,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1256.77,1036.23,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024127,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,12/17/2024,Invoice,SO2025024128,Account_0488_VBF,Account_0488,FAKE-00072,2159.84,2,NH,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1256.77,1036.23,4.6x150mm
Sales Rep B,Sales Rep B,12/17/2024,Invoice,SO2025024129,Account_0488_VBF,Account_0488,FAKE-00072,2159.84,2,NH,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",RP,General,5,300,4.6,150,1256.77,1036.23,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024130,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,12/17/2024,Invoice,SO2025024131,Account_0488_VBF,Account_0488,FAKE-00072,2159.84,2,NH,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",Carbomix,General,5,300,4.6,150,1256.77,1036.23,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024132,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024133,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",IEX,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024134,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",Accessories,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024135,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,2/11/2024,Invoice,SO2025024136,Account_0488_IUG,Account_0488,FAKE-00050,1006.21,1,,Brazil,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1080.44,996.52,4.6x150mm
Sales Rep B,Sales Rep B,12/17/2024,Invoice,SO2025024137,Account_0488_VBF,Account_0488,FAKE-00072,2159.84,2,NH,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",IEX,General,5,300,4.6,150,1256.77,1036.23,4.6x150mm
Sales Rep B,Sales Rep B,12/17/2024,Invoice,SO2025024138,Account_0488_VBF,Account_0488,FAKE-00072,2159.84,2,NH,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",RP,General,5,300,4.6,150,1256.77,1036.23,4.6x150mm
